simulation_id,terminal_value,pnl_pct
357,0.9469261801526432,-0.05307381984735682
358,0.9849809617100123,-0.01501903828998774
359,1.010502916225213,0.010502916225213044
360,1.0226905474591024,0.022690547459102373
361,0.9608853828872289,-0.03911461711277109
362,0.9473351885271091,-0.05266481147289093
363,1.0566049284466426,0.056604928446642555
364,1.0050655523620555,0.005065552362055525
365,1.0788510762691346,0.07885107626913457
366,1.0890678348630602,0.08906783486306025
367,1.1685858321491027,0.16858583214910272
368,1.099996701796269,0.09999670179626907
369,1.0752221792554015,0.07522217925540153
370,1.006584262129997,0.006584262129996965
371,0.9515611165707937,-0.048438883429206325
372,1.0103237491650112,0.01032374916501122
373,0.956856462127459,-0.043143537872540993
374,0.8654308734495187,-0.13456912655048126
375,1.0728172455155387,0.0728172455155387
376,0.9582322260158758,-0.041767773984124235
377,0.9446367159603246,-0.05536328403967539
378,0.9053540895012199,-0.09464591049878013
379,0.9375870919922205,-0.062412908007779544
380,0.9577042605066434,-0.04229573949335663
381,1.0005421135749941,0.0005421135749941186
382,0.9463884900909387,-0.05361150990906127
383,1.1328765899862063,0.13287658998620633
384,1.1774520711410652,0.1774520711410652
385,1.0604868464320798,0.0604868464320798
386,1.015674920859888,0.015674920859888086
387,0.9666956232161378,-0.03330437678386222
388,0.9237588465135673,-0.07624115348643268
389,1.0964288060399905,0.09642880603999049
390,0.9312339541040872,-0.06876604589591284
391,1.0583090884719588,0.058309088471958814
392,0.9620792052559616,-0.03792079474403842
393,1.0205836213169093,0.020583621316909273
394,0.9509225534022839,-0.04907744659771607
395,1.066914169745088,0.0669141697450879
396,1.1032884543402888,0.10328845434028877
397,0.9404843731292084,-0.059515626870791594
398,1.0913503286856046,0.09135032868560455
399,0.945840631737163,-0.05415936826283696
400,0.9485687952261685,-0.05143120477383145
401,1.047043456717334,0.0470434567173339
402,0.9756972764476874,-0.024302723552312555
403,1.0233470921832466,0.0233470921832466
404,0.9866254823148646,-0.013374517685135423
405,0.8987238619354609,-0.10127613806453906
406,1.0001543870051492,0.00015438700514924797
407,0.9136638104411778,-0.08633618955882216
408,1.0291212342326885,0.02912123423268853
409,1.018880392636445,0.01888039263644492
410,1.1425106611486282,0.1425106611486282
411,0.9593350590069276,-0.040664940993072385
412,1.0012895009997338,0.0012895009997337947
413,0.9134117947190098,-0.0865882052809902
414,0.9539926905474809,-0.046007309452519074
415,1.0069499588036148,0.00694995880361482
416,0.9769334173792578,-0.023066582620742238
417,1.1050045377877964,0.10500453778779639
418,0.9926170993986676,-0.007382900601332398
419,1.1755403971405232,0.17554039714052316
420,1.0559815491028317,0.05598154910283171
421,0.9709661760874996,-0.029033823912500423
422,1.064477004034415,0.06447700403441492
423,1.0186463392689755,0.01864633926897552
424,0.9738958543122515,-0.026104145687748548
425,1.0734850468056651,0.07348504680566514
426,1.027850936078926,0.02785093607892608
427,0.9491789831198311,-0.050821016880168934
428,1.0177162367443664,0.017716236744366398
429,1.0625563821657589,0.06255638216575887
430,0.8993632987734299,-0.10063670122657009
431,0.903117213056212,-0.09688278694378805
432,0.9057173488206208,-0.09428265117937917
433,1.0823393219146982,0.08233932191469817
434,1.0670479567509064,0.06704795675090636
435,0.9865555389102199,-0.013444461089780146
436,1.035006612295157,0.03500661229515689
437,0.989850278243693,-0.010149721756307017
438,1.1118925196152025,0.11189251961520252
439,0.958141966058364,-0.04185803394163601
440,1.0305152193335987,0.030515219333598687
441,1.0190218466681007,0.019021846668100695
442,0.9915009859227544,-0.008499014077245626
443,1.0064475393433057,0.006447539343305664
444,0.9561105875908927,-0.043889412409107265
445,0.9976633614781379,-0.0023366385218620556
446,0.900802951695644,-0.09919704830435605
447,1.0305397433596404,0.03053974335964038
448,1.1383439910302735,0.1383439910302735
449,1.017411688790611,0.017411688790611057
450,0.9944442817006147,-0.005555718299385282
451,1.084439896429999,0.08443989642999905
452,0.9458096009574887,-0.05419039904251133
453,1.054324294161053,0.05432429416105311
454,0.9973143810156007,-0.0026856189843993405
455,1.0451331225647476,0.04513312256474755
456,1.0157812134089497,0.015781213408949668
457,1.0283107723904983,0.028310772390498284
458,1.16329054376358,0.1632905437635801
